COMPANY,EXPERIENCE,LOCATION,TITLE,SALARY,SKILLS,CATEGORY
AXA Technology Services India Pvt. Ltd,10+ yrs,Bangalore,Data Scientist,3000000,Python,Languages
Uber,10+ yrs,Bangalore,Data Scientist,3500000,Excel,Tools
Swiggy,10+ yrs,Bangalore,Data Scientist,3600000,Python,Languages
AT and T Global Business Services India P. Ltd.,10+ yrs,Bangalore,Data Scientist,3600000,Python,Languages
Truecaller,10+ yrs,Bangalore,Data Scientist,4200000,Python,Languages
Gojek,10+ yrs,Bangalore,Data Scientist,3600000,Python,Languages
PayU,10+ yrs,Bangalore,Data Scientist,3500000,Python,Languages
Gojek,10+ yrs,Bangalore,Data Scientist,3600000,Python,Languages
Atlassian,10+ yrs,Bangalore,Data Scientist,3100000,Python,Languages
Orcapod Consulting Services Private Limited,10+ yrs,Bangalore,Data Scientist,3100000,Python,Languages
Orcapod Consulting Services Private Limited,10+ yrs,Bangalore,Data Scientist,3300000,Python,Languages
Orcapod Consulting Services Private Limited,10+ yrs,Bangalore,Data Scientist,4500000,Python,Languages
KPIT,10+ yrs,Bangalore,Data Scientist,3400000,Python,Languages
IHS Markit,10+ yrs,Bangalore,Data Scientist,4200000,Python,Languages
GSK India,10+ yrs,Bangalore,Data Scientist,4200000,Python,Languages
Ciena,10+ yrs,Bangalore,Data Scientist,3600000,R,Languages
UPL,10+ yrs,Bangalore,Data Scientist,3700000,Python,Languages
Adidas,10+ yrs,Bangalore,Data Scientist,4300000,Python,Languages
ICERTIS Solutions,10+ yrs,Bangalore,Data Scientist,3200000,Excel,Tools
Yatra Online Private Ltd,10+ yrs,Bangalore,Data Scientist,4100000,Excel,Tools
Global Talent Pool,10+ yrs,Bangalore,DevOps Engineer,3900000,Oracle,Cloud
Eli Lilly and Company,10+ yrs,Bangalore,DevOps Engineer,4000000,AWS,Cloud
Sportism,10+ yrs,Bangalore,DevOps Engineer,3400000,Prometheus,Tools
Persistent,10+ yrs,Bangalore,Data Scientist,4400000,Python,Languages
Team Plus Staffing Solution Pvt Ltd,10+ yrs,Bangalore,Data Scientist,3900000,Tableau,Tools
IBM,10+ yrs,Bangalore,Data Scientist,3400000,AWS,Cloud
Walmart,10+ yrs,Bangalore,DevOps Engineer,3700000,Prometheus,Tools
Walmart,10+ yrs,Bangalore,DevOps Engineer,2900000,Python,Languages
IBM,10+ yrs,Bangalore,DevOps Engineer,3500000,AWS,Cloud
Applied Materials,10+ yrs,Bangalore,DevOps Engineer,3800000,Python,Languages
Walmart,10+ yrs,Bangalore,DevOps Engineer,3000000,Python,Languages
Meesho,10+ yrs,Bangalore,Data Analyst,4000000,Python,Languages
Optum,10+ yrs,Bangalore,Software Engineer,4500000,Node.js,Frameworks
VISA,10+ yrs,Bangalore,Software Engineer,4200000,Azure,Cloud
Delhivery,10+ yrs,Bangalore,Software Engineer,4800000,C,Languages
IHS Markit,10+ yrs,Bangalore,Software Engineer,4000000,Azure,Cloud
CareerXperts Consulting,10+ yrs,Bangalore,Data Scientist,4400000,Python,Languages
Vision Beyond Resources India Private Limited,10+ yrs,Bangalore,Software Engineer,4300000,JavaScript,Languages
SuccessR Hrtech Pvt Ltd,10+ yrs,Bangalore,Software Engineer,3900000,C,Languages
krtrimaIQ AI Solutions,10+ yrs,Bangalore,DevOps Engineer,3000000,Python,Languages
Anicalls,10+ yrs,Bangalore,DevOps Engineer,3400000,Oracle,Cloud
PayU,10+ yrs,Bangalore,Software Engineer,3500000,JavaScript,Languages
Intel,10+ yrs,Bangalore,Software Engineer,4000000,JavaScript,Languages
WAKEFIT INNOVATIONS PRIVATE LIMITED,10+ yrs,Bangalore,Software Engineer,4400000,Java,Languages
Cyient,10+ yrs,Bangalore,Software Engineer,3500000,JavaScript,Languages
PayPal,10+ yrs,Bangalore,Software Engineer,3800000,JavaScript,Languages
BCD Travel,10+ yrs,Bangalore,Software Engineer,4100000,JavaScript,Languages
Blue Yonder,10+ yrs,Bangalore,Software Engineer,4100000,JavaScript,Languages
NTT Data,10+ yrs,Bangalore,Software Engineer,4900000,JavaScript,Languages
Sysvine Technologies,10+ yrs,Bangalore,Software Engineer,4600000,JavaScript,Languages
eClerx,10+ yrs,Bangalore,Software Engineer,4500000,JavaScript,Languages
Xpheno,10+ yrs,Bangalore,Software Engineer,3200000,JavaScript,Languages
Decision Point Analytics,10+ yrs,Bangalore,Software Engineer,4500000,JavaScript,Languages
Moody's,10+ yrs,Bangalore,Software Engineer,3500000,JavaScript,Languages
Tide Software,10+ yrs,Bangalore,Software Engineer,3100000,JavaScript,Languages
Huquo Consulting Pvt. Ltd,10+ yrs,Bangalore,Software Engineer,3500000,JavaScript,Languages
Huquo Consulting Pvt. Ltd,10+ yrs,Bangalore,Software Engineer,3700000,JavaScript,Languages
GSK India,10+ yrs,Bangalore,Software Engineer,4600000,JavaScript,Languages
Firstsource Solutions Limited,10+ yrs,Bangalore,Software Engineer,3700000,Java,Languages
Boston Consulting Group,8 - 10 yrs,Bangalore,Data Scientist,3000000,Tableau,Tools
General Mills,8 - 10 yrs,Bangalore,Data Scientist,2900000,Tableau,Tools
Deutsche Bank,8 - 10 yrs,Bangalore,Software Engineer,2700000,Node.js,Frameworks
Siemens,8 - 10 yrs,Bangalore,Software Engineer,3000000,JavaScript,Languages
Multi Recruit,8 - 10 yrs,Bangalore,Software Engineer,2100000,Node.js,Frameworks
Client of PeopleLogic,8 - 10 yrs,Bangalore,Software Engineer,2200000,JavaScript,Languages
Sutherland Global Services Inc,8 - 10 yrs,Bangalore,Software Engineer,2400000,JavaScript,Languages
Squircle IT Consulting Services Pvt Ltd,8 - 10 yrs,Bangalore,Software Engineer,2200000,JavaScript,Languages
Anicalls,8 - 10 yrs,Bangalore,Software Engineer,2500000,JavaScript,Languages
Jet2 Travel Technologies Pvt. Ltd.,8 - 10 yrs,Bangalore,Consultant,1300000,Python,Languages
BLUCOGNITION PRIVATE LIMITED,8 - 10 yrs,Bangalore,Consultant,1900000,R,Languages
Data Axle,8 - 10 yrs,Bangalore,Consultant,1800000,Python,Languages
In2M Technologies Pvt Ltd,8 - 10 yrs,Bangalore,Consultant,1300000,Python,Languages
FabHotel Aay Kay Model Town,8 - 10 yrs,Bangalore,Consultant,1600000,Python,Languages
Opscruise,8 - 10 yrs,Bangalore,Consultant,1800000,Python,Languages
Grazitti Interactive,8 - 10 yrs,Bangalore,Consultant,1600000,R,Languages
lgoAnalytics,8 - 10 yrs,Bangalore,Consultant,1300000,Python,Languages
Seven Consultancy (HR Solution),8 - 10 yrs,Bangalore,Consultant,1300000,R,Languages
Recruiterflow Inc,8 - 10 yrs,Bangalore,Consultant,1500000,Python,Languages
Orange Business Services,8 - 10 yrs,Bangalore,Consultant,1300000,Python,Languages
CarDekho,8 - 10 yrs,Bangalore,Consultant,1300000,Python,Languages
Deutsche Bank,8 - 10 yrs,Bangalore,Consultant,1500000,R,Languages
Huquo Consulting Pvt. Ltd,8 - 10 yrs,Bangalore,Consultant,1900000,Python,Languages
Sutherland Global Services Inc,8 - 10 yrs,Bangalore,Consultant,1600000,Python,Languages
Technovert Solutions Pvt. Ltd.,8 - 10 yrs,Bangalore,Consultant,1700000,Python,Languages
Technovert,8 - 10 yrs,Bangalore,Consultant,1600000,Python,Languages
Qualfon Advanced Technology Center LLP,8 - 10 yrs,Bangalore,Consultant,1800000,Python,Languages
Cervello India Private Limited,8 - 10 yrs,Bangalore,Consultant,1700000,R,Languages
Hanu Software Solutions,8 - 10 yrs,Bangalore,Consultant,1200000,R,Languages
Apnaklub,8 - 10 yrs,Bangalore,Consultant,1300000,Python,Languages
Sears Holdings,8 - 10 yrs,Bangalore,Data Scientist,2400000,PowerBI,Tools
CustomerXPs Software Pvt Ltd,8 - 10 yrs,Bangalore,Data Scientist,2800000,Python,Languages
AMPLIFY ANALYTIX INDIA PRIVATE LIMITED,8 - 10 yrs,Bangalore,Data Scientist,1700000,Python,Languages
Peopleplus Professional Services Pvt. Ltd.,8 - 10 yrs,Bangalore,Data Scientist,3000000,Tableau,Tools
Roposo,8 - 10 yrs,Bangalore,Data Scientist,1900000,Tableau,Tools
DataPMI Technologies LLP,8 - 10 yrs,Bangalore,Data Scientist,2100000,Python,Languages
HRDevi Talent Acquisition,8 - 10 yrs,Bangalore,Data Scientist,2700000,Python,Languages
Zdaly,8 - 10 yrs,Bangalore,Data Scientist,2700000,AWS,Cloud
DAZN,8 - 10 yrs,Bangalore,Data Scientist,2100000,Python,Languages
Kinara Financial Private Limited,8 - 10 yrs,Bangalore,Data Scientist,2100000,Python,Languages
AI Enterprise,8 - 10 yrs,Bangalore,Data Scientist,1700000,Python,Languages
CHAINalytics,8 - 10 yrs,Bangalore,Data Scientist,2800000,Spark,Tools
Brandmuscle,8 - 10 yrs,Bangalore,Data Scientist,2100000,Python,Languages
Jupiter.money,8 - 10 yrs,Bangalore,Data Scientist,2200000,Spark,Tools
Zauba Technologies & Data Services Private Limited,8 - 10 yrs,Bangalore,Data Scientist,2700000,Spark,Tools
Seven Consultancy (HR Solution),8 - 10 yrs,Bangalore,Data Scientist,1600000,Python,Languages
India Anlage Infotech (I) Pvt. Ltd.,8 - 10 yrs,Bangalore,Data Scientist,2200000,Python,Languages
Symmetrical Global Search Pvt Ltd,8 - 10 yrs,Bangalore,Data Scientist,2700000,Azure,Cloud
Glance IT Solution,8 - 10 yrs,Bangalore,Data Scientist,1700000,AWS,Cloud
Intellect Design Arena Limited,8 - 10 yrs,Bangalore,Data Scientist,1900000,Spark,Tools
BookMyShow,8 - 10 yrs,Bangalore,Data Scientist,2600000,Python,Languages
TVS Motor,8 - 10 yrs,Bangalore,Data Scientist,2100000,Oracle,Cloud
SAP India Pvt.Ltd,8 - 10 yrs,Bangalore,Data Scientist,2100000,R,Languages
IBM,8 - 10 yrs,Bangalore,Data Scientist,2200000,Spark,Tools
IBM,8 - 10 yrs,Bangalore,Data Scientist,2200000,R,Languages
IBM,8 - 10 yrs,Bangalore,Data Scientist,2100000,Spark,Tools
Care Health Insurance,8 - 10 yrs,Bangalore,Data Scientist,2700000,R,Languages
Donaldson,8 - 10 yrs,Bangalore,Data Scientist,1800000,Python,Languages
Huquo Consulting Pvt. Ltd,8 - 10 yrs,Bangalore,Data Scientist,2600000,PowerBI,Tools
Master Mind Consultancy,8 - 10 yrs,Bangalore,Data Scientist,2800000,Azure,Cloud
Huquo Consulting Pvt. Ltd,8 - 10 yrs,Bangalore,Data Scientist,1900000,Azure,Cloud
Talpro,8 - 10 yrs,Bangalore,Data Scientist,2900000,Azure,Cloud
Huquo Consulting Pvt. Ltd,8 - 10 yrs,Bangalore,Data Scientist,2600000,Oracle,Cloud
Connexions,8 - 10 yrs,Bangalore,Data Scientist,2900000,Python,Languages
Career Infosystem,8 - 10 yrs,Bangalore,Data Scientist,2400000,Azure,Cloud
Yo HR Consultancy,8 - 10 yrs,Bangalore,Data Scientist,2300000,Tableau,Tools
TIGI HR Solution,8 - 10 yrs,Bangalore,Data Scientist,1800000,Tableau,Tools
Catalyst,8 - 10 yrs,Bangalore,Data Scientist,1900000,Tableau,Tools
Nanobi Data And Analytics Pvt Ltd,8 - 10 yrs,Bangalore,Data Scientist,1700000,Tableau,Tools
PayPal,8 - 10 yrs,Bangalore,Data Scientist,2400000,Azure,Cloud
Pega,8 - 10 yrs,Bangalore,Data Scientist,3000000,Tableau,Tools
AgreeYa,8 - 10 yrs,Bangalore,Data Scientist,2800000,R,Languages
Huquo Consulting Pvt. Ltd,8 - 10 yrs,Bangalore,Data Scientist,2900000,R,Languages
Seven Consultancy,8 - 10 yrs,Bangalore,Data Analyst,2800000,SQL,Languages
Genzeon Technology Solutions Private Limited,8 - 10 yrs,Bangalore,Data Analyst,3100000,SQL,Languages
Multi Recruit,8 - 10 yrs,Bangalore,Data Analyst,2200000,SQL,Languages
simulationHub,8 - 10 yrs,Bangalore,Data Analyst,3200000,SQL,Languages
simulationHub,8 - 10 yrs,Bangalore,Data Analyst,2700000,Python,Languages
BPRISE,8 - 10 yrs,Bangalore,Data Analyst,2800000,Excel,Tools
Seven Consultancy (HR Solution),8 - 10 yrs,Bangalore,Data Analyst,2800000,Excel,Tools
Data Axle,8 - 10 yrs,Bangalore,Data Analyst,2800000,Python,Languages
Zerogons Softwares India Pvt Ltd,8 - 10 yrs,Bangalore,Data Analyst,3100000,Python,Languages
Diverse Lynx,8 - 10 yrs,Bangalore,Data Analyst,2100000,AWS,Cloud
Refinitiv,8 - 10 yrs,Bangalore,Data Analyst,2100000,SQL,Languages
Testbook Edu Solutions,8 - 10 yrs,Bangalore,Data Analyst,2300000,Python,Languages
Contrado Imaging Ltd,8 - 10 yrs,Bangalore,Data Analyst,3000000,SQL,Languages
AERA SOFTWARE TECHNOLOGY PVT LTD,8 - 10 yrs,Bangalore,Data Analyst,2100000,Python,Languages
Black Turtle India Pvt Ltd,8 - 10 yrs,Bangalore,Data Analyst,2700000,Python,Languages
Anicalls,8 - 10 yrs,Bangalore,Data Analyst,2200000,Excel,Tools
CarbyneTech India,8 - 10 yrs,Bangalore,Data Analyst,3200000,Python,Languages
Indira Securities Pvt. Ltd,8 - 10 yrs,Bangalore,Data Analyst,2300000,SQL,Languages
Boppo Technologies Pvt. Ltd.,8 - 10 yrs,Bangalore,Data Analyst,2100000,Excel,Tools
Diverse Lynx,8 - 10 yrs,Bangalore,Data Analyst,2200000,SQL,Languages
Payoda Technologies Pvt. Ltd,8 - 10 yrs,Bangalore,Data Analyst,2100000,SQL,Languages
Z2Plus Placement & Security Agency Pvt. Ltd.,8 - 10 yrs,Bangalore,Data Analyst,2200000,SQL,Languages
Infognana (IG) Solutions,8 - 10 yrs,Bangalore,Data Analyst,2800000,SQL,Languages
Skillsoft,8 - 10 yrs,Bangalore,Data Analyst,2800000,Python,Languages
EarlySalary.com,8 - 10 yrs,Bangalore,Data Analyst,2500000,SQL,Languages
Opera Solutions India Private Limited,8 - 10 yrs,Bangalore,Data Analyst,2300000,Python,Languages
The National Collateral Management Services Limited,8 - 10 yrs,Bangalore,Data Analyst,2300000,Python,Languages
Manufacturing sector,8 - 10 yrs,Bangalore,Data Analyst,2400000,SQL,Languages
Liquiloans,8 - 10 yrs,Bangalore,Data Analyst,2700000,Oracle,Cloud
Buckman,8 - 10 yrs,Bangalore,Data Analyst,2900000,Excel,Tools
Korgen Technologies (P) Limited,8 - 10 yrs,Bangalore,Data Analyst,3200000,SQL,Languages
Central Business Solution,8 - 10 yrs,Bangalore,Data Analyst,2300000,SQL,Languages
Reubro,8 - 10 yrs,Bangalore,Data Analyst,2700000,Python,Languages
Imurgence,8 - 10 yrs,Bangalore,Data Analyst,2800000,Python,Languages
SPAATech Solutions India Pvt Ltd,8 - 10 yrs,Bangalore,Data Analyst,2800000,PowerBI,Tools
Qubit AI,8 - 10 yrs,Bangalore,Data Analyst,2400000,Python,Languages
Intrics Solutions Private Limited,8 - 10 yrs,Bangalore,Data Analyst,2100000,Python,Languages
FinAcPlus,8 - 10 yrs,Bangalore,Data Analyst,2900000,SQL,Languages
ZF India Private Limited,8 - 10 yrs,Bangalore,Data Analyst,2100000,SQL,Languages
Seven Consultancy,8 - 10 yrs,Bangalore,Data Analyst,3100000,SQL,Languages
Crosstab IT Consulting,8 - 10 yrs,Bangalore,Data Analyst,2800000,SQL,Languages
Elton Consulting (INDIA) Private Limited,8 - 10 yrs,Bangalore,Data Analyst,2200000,SQL,Languages
AxmiYaN HR Solutions Private Limited,8 - 10 yrs,Bangalore,Data Analyst,2700000,SQL,Languages
Posterity Consulting,8 - 10 yrs,Bangalore,Data Analyst,3200000,SQL,Languages
Korgen Technologies (P) Limited,8 - 10 yrs,Bangalore,Data Analyst,2800000,Excel,Tools
GD Research Center Pvt Ltd,8 - 10 yrs,Bangalore,Data Analyst,2700000,SQL,Languages
Symmetrical Global Search Pvt Ltd,8 - 10 yrs,Bangalore,Data Analyst,2200000,SQL,Languages
Accenture,8 - 10 yrs,Bangalore,Data Analyst,3200000,SQL,Languages
Huquo Consulting Pvt. Ltd,8 - 10 yrs,Bangalore,Data Analyst,2300000,SQL,Languages
Huquo Consulting Pvt. Ltd,8 - 10 yrs,Bangalore,Data Analyst,2700000,SQL,Languages
Huquo Consulting Pvt. Ltd,8 - 10 yrs,Bangalore,Data Analyst,2500000,Python,Cloud
RiverForest Connections Private Limited,8 - 10 yrs,Bangalore,Data Analyst,3000000,Python,Languages
SDNA Global,8 - 10 yrs,Bangalore,Data Analyst,2500000,PowerBI,Tools
Vasudha Business Solutions,8 - 10 yrs,Bangalore,Data Analyst,2700000,SQL,Languages
TalPro,8 - 10 yrs,Bangalore,Data Analyst,3000000,SQL,Languages
Huquo Consulting Pvt. Ltd,8 - 10 yrs,Bangalore,Data Analyst,2900000,SQL,Languages
Huquo Consulting Pvt. Ltd,8 - 10 yrs,Bangalore,Data Analyst,2900000,SQL,Languages
Dimensions HRD Consultants,8 - 10 yrs,Bangalore,Data Analyst,2800000,SQL,Languages
mPokket,8 - 10 yrs,Bangalore,Data Analyst,2400000,SQL,Languages
Microsoft,8 - 10 yrs,Bangalore,Data Analyst,2200000,SQL,Languages
Dev Solutions,8 - 10 yrs,Bangalore,Data Analyst,2400000,Azure,Cloud
PayPal,8 - 10 yrs,Bangalore,Data Analyst,2700000,Python,Languages
Burgeon IT Services Pvt ltd,8 - 10 yrs,Bangalore,Data Analyst,2400000,Python,Cloud
Fourth Frontier Technologies Pvt. Ltd.,8 - 10 yrs,Bangalore,Data Analyst,2000000,Python,Languages
Multi Recruit,8 - 10 yrs,Bangalore,Data Analyst,2200000,Python,Cloud
LeadSquared,8 - 10 yrs,Bangalore,Data Analyst,2800000,Python,Cloud
Tiger Analytics,8 - 10 yrs,Bangalore,Data Analyst,2900000,Python,Cloud
One Mobikwik Systems Private Limited,8 - 10 yrs,Bangalore,Data Analyst,2300000,Python,Cloud
Valuable Consulting,8 - 10 yrs,Bangalore,Data Analyst,2100000,Python,Cloud
Microsoft,8 - 10 yrs,Bangalore,Data Analyst,2700000,Python,Languages
Microsoft,8 - 10 yrs,Bangalore,Data Analyst,2600000,Python,Languages
Prominent Consultant,8 - 10 yrs,Bangalore,Data Analyst,2900000,Azure,Cloud
Peoplefy Infosolutions Pvt. Ltd.,8 - 10 yrs,Bangalore,Data Analyst,2100000,Python,Cloud
HuQuo Consulting Pvt. Ltd.,8 - 10 yrs,Bangalore,Data Analyst,2500000,Azure,Cloud
2Coms,8 - 10 yrs,Bangalore,Data Analyst,2100000,Python,Cloud
Seven Consultancy,8 - 10 yrs,Bangalore,Data Analyst,3100000,Python,Cloud
Merck,8 - 10 yrs,Bangalore,Data Analyst,2900000,Python,Cloud
Microsoft,8 - 10 yrs,Bangalore,Data Analyst,2200000,Python,Cloud
Microsoft,8 - 10 yrs,Bangalore,Data Analyst,2200000,Python,Languages
Microsoft,8 - 10 yrs,Bangalore,Data Analyst,3000000,Excel,Tools
CarbyneTech India,8 - 10 yrs,Bangalore,Data Analyst,3000000,Python,Cloud
Blue Hex Software Private Limited,8 - 10 yrs,Bangalore,Data Analyst,2900000,Python,Cloud
AERA SOFTWARE TECHNOLOGY PVT LTD,8 - 10 yrs,Bangalore,Data Analyst,2000000,Python,Cloud
Tech Ringers,8 - 10 yrs,Bangalore,Data Analyst,2700000,Python,Cloud
iLink Digital,8 - 10 yrs,Bangalore,Data Analyst,2300000,Python,Cloud
zCodelabs Software Services,8 - 10 yrs,Bangalore,Data Analyst,2600000,R,Languages
Liases Foras Real Estate Rating and Research Private Limited,8 - 10 yrs,Bangalore,Data Analyst,2000000,Python,Cloud
Netomi,8 - 10 yrs,Bangalore,Data Analyst,2600000,PowerBI,Tools
Diverse Lynx,8 - 10 yrs,Bangalore,Data Analyst,2800000,Python,Cloud
Protocol Zone,8 - 10 yrs,Bangalore,Data Analyst,2400000,Excel,Tools
VentureWise Pvt Ltd.,8 - 10 yrs,Bangalore,Data Analyst,2200000,Python,Cloud
Microsoft,8 - 10 yrs,Bangalore,Data Analyst,3200000,Python,Languages
Newzera,8 - 10 yrs,Bangalore,Data Analyst,2000000,Azure,Cloud
Anicalls,8 - 10 yrs,Bangalore,Data Analyst,2200000,Excel,Tools
Ecolibrium Energy Private Limited,8 - 10 yrs,Bangalore,Data Analyst,3000000,Python,Cloud
Opscruise,8 - 10 yrs,Bangalore,Data Analyst,2900000,Python,Languages
Huquo Consulting Pvt. Ltd,8 - 10 yrs,Bangalore,Data Analyst,3000000,SAS,Tools
GLOBAL UPSIDE India Pvt Ltd,8 - 10 yrs,Bangalore,Data Analyst,2500000,Oracle,Cloud
Premier Consultants,8 - 10 yrs,Bangalore,Data Analyst,2100000,Python,Languages
CHANGE LEADERS CONSULTING,8 - 10 yrs,Bangalore,Data Analyst,2900000,Python,Languages
Scienaptic Systems,8 - 10 yrs,Bangalore,Data Analyst,2700000,SAS,Tools
Krazy Mantra HR Solutions Pvt. Ltd,8 - 10 yrs,Bangalore,Data Analyst,3000000,Excel,Tools
Microsoft,8 - 10 yrs,Bangalore,Data Analyst,2500000,SAS,Tools
Microsoft,8 - 10 yrs,Bangalore,Data Analyst,3000000,SAS,Tools
Microsoft,8 - 10 yrs,Bangalore,Data Analyst,2000000,SAS,Tools
Orcapod Consulting Services Private Limited,8 - 10 yrs,Bangalore,Data Analyst,2800000,SAS,Tools
SmartlyHR ( a unit of Keyquest Technologies Pvt Ltd ),8 - 10 yrs,Bangalore,Data Analyst,2300000,SAS,Tools
OpsMx,8 - 10 yrs,Bangalore,Data Analyst,2400000,SAS,Tools
MM JAIN AGENCIES,8 - 10 yrs,Bangalore,Data Analyst,3000000,SAS,Tools
PEARL CONSULTING,8 - 10 yrs,Bangalore,Data Analyst,2800000,Python,Languages
ametsu consultant,8 - 10 yrs,Bangalore,Data Analyst,2300000,R,Languages
AR Consultant,8 - 10 yrs,Bangalore,Data Analyst,2700000,SAS,Tools
Haryana Texprints (Overseas) Ltd.,8 - 10 yrs,Bangalore,Data Scientist,2700000,Excel,Tools
Uber,8 - 10 yrs,Bangalore,Data Scientist,2500000,R,Languages
AlgoAnalytics Private Ltd.,8 - 10 yrs,Bangalore,Data Scientist,2800000,Spark,Tools
Flectify,8 - 10 yrs,Bangalore,Data Scientist,2500000,Spark,Tools
zMed Healthcare Technologies,8 - 10 yrs,Bangalore,Data Scientist,2100000,R,Languages
zBliss Technologies,8 - 10 yrs,Bangalore,Data Scientist,2200000,Spark,Tools
Google,8 - 10 yrs,Bangalore,Data Scientist,2000000,R,Languages
SAP India Pvt.Ltd,8 - 10 yrs,Bangalore,Data Scientist,2600000,Python,Languages
Delhivery,8 - 10 yrs,Bangalore,Data Scientist,2600000,Spark,Tools
Yatra Online Private Ltd,8 - 10 yrs,Bangalore,Data Scientist,2800000,Spark,Tools
Netcore Solutions Pvt Ltd,8 - 10 yrs,Bangalore,Data Scientist,2800000,Oracle,Cloud
Anicalls,8 - 10 yrs,Bangalore,Data Scientist,2900000,Python,Cloud
Aera Technology,8 - 10 yrs,Bangalore,Data Scientist,1600000,Python,Cloud
Optum,8 - 10 yrs,Bangalore,Data Scientist,2300000,Spark,Tools
Accenture,8 - 10 yrs,Bangalore,Data Scientist,2900000,Azure,Cloud
Cogmac Technologies,8 - 10 yrs,Bangalore,Data Scientist,2600000,Spark,Tools
IHS Markit,8 - 10 yrs,Bangalore,Data Scientist,2200000,Python,Cloud
Dell Technologies,8 - 10 yrs,Bangalore,Data Scientist,1900000,Tableau,Tools
Flipkart,8 - 10 yrs,Bangalore,Data Scientist,1800000,R,Languages
Accenture,8 - 10 yrs,Bangalore,Data Scientist,1800000,Python,Cloud
Accenture,8 - 10 yrs,Bangalore,Data Scientist,2000000,Python,Languages
Accenture,8 - 10 yrs,Bangalore,Data Scientist,1800000,Tableau,Tools
Accenture,8 - 10 yrs,Bangalore,Data Scientist,1900000,Spark,Tools
Accenture,8 - 10 yrs,Bangalore,Data Scientist,2400000,PowerBI,Tools
eClerx,8 - 10 yrs,Bangalore,Data Scientist,1900000,Python,Cloud
Accenture,8 - 10 yrs,Bangalore,Data Scientist,2500000,Spark,Tools
Huquo Consulting Pvt. Ltd,8 - 10 yrs,Bangalore,Data Scientist,1700000,Spark,Tools
Bajaj Finserv,8 - 10 yrs,Bangalore,Data Scientist,2100000,PowerBI,Tools
Encora,8 - 10 yrs,Bangalore,Data Scientist,2800000,Python,Languages
Accenture,8 - 10 yrs,Bangalore,Data Scientist,2600000,Python,Cloud
Accenture,8 - 10 yrs,Bangalore,Data Scientist,2100000,Spark,Tools
Accenture,8 - 10 yrs,Bangalore,Data Scientist,2100000,Spark,Tools
Optum,8 - 10 yrs,Bangalore,Data Scientist,1700000,Spark,Tools
TALENT500 TECH (INDIA) PRIVATE LIMITED,8 - 10 yrs,Bangalore,Data Scientist,2000000,Python,Languages
Accenture,8 - 10 yrs,Bangalore,Data Scientist,2400000,Python,Cloud
Accenture,8 - 10 yrs,Bangalore,Data Scientist,1700000,Spark,Tools
Accenture,8 - 10 yrs,Bangalore,Data Scientist,2300000,Spark,Tools
AMERICAN EXPRESS,8 - 10 yrs,Bangalore,Data Scientist,2300000,MySQL,Databases
Bajaj Finserv,8 - 10 yrs,Bangalore,Data Scientist,1700000,MySQL,Databases
Accenture,8 - 10 yrs,Bangalore,Data Scientist,2300000,MySQL,Databases
Accenture,8 - 10 yrs,Bangalore,Data Scientist,1800000,Python,Languages
METRO Cash & Carry,8 - 10 yrs,Bangalore,Data Scientist,3000000,Spark,Tools
Aditya Pharmacy,8 - 10 yrs,Bangalore,Data Scientist,1600000,Python,Languages
Faurecia,8 - 10 yrs,Bangalore,Data Scientist,1900000,Spark,Tools
Uber,8 - 10 yrs,Bangalore,Data Scientist,1700000,Spark,Tools
Vmware,8 - 10 yrs,Bangalore,Data Scientist,2600000,Spark,Tools
Armorblox,8 - 10 yrs,Bangalore,Data Scientist,2300000,Python,Languages
TOTAL MARKETING SUPPORT INDIA PRIVATE LIMITED,8 - 10 yrs,Bangalore,Data Scientist,2200000,Azure,Cloud
Telstra,8 - 10 yrs,Bangalore,Data Scientist,2100000,Spark,Tools
EY,8 - 10 yrs,Bangalore,Data Scientist,2900000,R,Languages
Cargill,8 - 10 yrs,Bangalore,Data Scientist,1700000,Excel,Tools
Wells Fargo International Solutions Private Ltd,8 - 10 yrs,Bangalore,Data Scientist,2700000,Spark,Tools
Moody's,8 - 10 yrs,Bangalore,Data Scientist,2500000,Python,Languages
Moody's,8 - 10 yrs,Bangalore,Data Scientist,1700000,Spark,Tools
cloudneeti,8 - 10 yrs,Bangalore,Data Scientist,1600000,Python,Languages
CodeHall Technology,8 - 10 yrs,Bangalore,Data Scientist,1600000,Spark,Tools
DOCS,8 - 10 yrs,Bangalore,Data Scientist,1900000,R,Languages
Accenture,8 - 10 yrs,Bangalore,Data Scientist,2400000,Spark,Tools
